,char_id,guild,total_timestamps,unique_days,max_level,min_month,max_month,Average_Hour,Average_Playing_density,Playing_after_6_months
388,906,1,640,58,73,1,12,1.839080459770115,0.15846994535519127,1
389,908,1,157,27,70,1,11,0.9691358024691358,0.08047690014903129,1
390,909,1,157,17,64,1,6,1.5392156862745099,0.09289617486338798,1
391,917,0,1,1,60,11,11,0.16666666666666666,0.03278688524590164,0
392,923,0,8,2,12,1,8,0.6666666666666666,0.00819672131147541,1
393,925,1,1489,162,80,1,12,1.5318930041152263,0.4426229508196721,1
394,927,1,11,10,25,2,11,0.18333333333333332,0.03278688524590164,1
395,929,1,1427,93,70,1,12,2.557347670250896,0.2540983606557377,1
396,930,1,103,15,57,2,7,1.1444444444444444,0.08196721311475409,1
397,932,1,30,5,60,1,11,1.0,0.014903129657228018,1
398,937,1,36,8,65,1,12,0.75,0.02185792349726776,1
399,939,1,7795,328,80,1,12,3.9608739837398375,0.8961748633879781,1
400,941,1,3725,86,70,1,10,7.2189922480620154,0.2819672131147541,1
401,943,1,1193,137,70,1,8,1.451338199513382,0.5614754098360656,1
402,944,1,3572,201,70,1,11,2.9618573797678276,0.5991058122205664,1
403,949,1,5289,165,75,1,12,5.342424242424243,0.45081967213114754,1
404,950,1,2,2,30,4,4,0.16666666666666666,0.06557377049180328,0
405,957,0,65,10,54,6,7,1.0833333333333333,0.16393442622950818,0
406,958,1,1870,130,70,1,12,2.3974358974358974,0.3551912568306011,1
407,962,0,154,19,69,1,11,1.3508771929824561,0.05663189269746647,1
408,963,0,1,1,60,2,2,0.16666666666666666,0.03278688524590164,0
409,965,0,3,1,41,12,12,0.5,0.03278688524590164,0
410,971,1,1262,74,72,3,12,2.8423423423423424,0.24262295081967214,1
411,973,1,569,117,70,1,12,0.8105413105413105,0.319672131147541,1
412,974,0,11,2,65,9,9,0.9166666666666666,0.06557377049180328,0
413,975,0,1,1,60,11,11,0.16666666666666666,0.03278688524590164,0
414,977,0,6,3,60,9,12,0.3333333333333333,0.02459016393442623,0
415,978,1,362,22,40,5,8,2.742424242424242,0.18032786885245902,0
416,980,1,831,46,70,1,12,3.010869565217391,0.12568306010928962,1
417,983,0,17,13,27,1,10,0.21794871794871795,0.04262295081967213,1
418,985,1,920,120,70,1,12,1.2777777777777777,0.32786885245901637,1
419,986,1,212,29,71,1,12,1.2183908045977012,0.07923497267759563,1
420,987,1,138,17,72,5,12,1.3529411764705883,0.06967213114754098,1
421,988,0,5,2,2,1,12,0.4166666666666667,0.00546448087431694,1
422,990,1,2935,127,80,1,12,3.851706036745407,0.3469945355191257,1
423,991,1,17,9,62,1,10,0.3148148148148148,0.029508196721311476,1
424,992,1,74,16,70,1,10,0.7708333333333334,0.05245901639344262,1
425,993,1,5,1,1,10,10,0.8333333333333334,0.03278688524590164,0
426,1003,1,10920,335,80,1,12,5.432835820895522,0.9153005464480874,1
427,1006,1,329,23,66,2,11,2.3840579710144927,0.07540983606557378,1
428,1007,0,8,1,60,6,6,1.3333333333333333,0.03278688524590164,0
429,1011,1,1532,84,70,1,12,3.0396825396825395,0.22950819672131148,1
430,1012,1,73,28,12,1,8,0.43452380952380953,0.11475409836065574,1
431,1016,0,99,9,60,1,11,1.8333333333333333,0.026825633383010434,1
432,1020,1,1716,176,72,1,12,1.625,0.4808743169398907,1
433,1022,1,3426,248,80,1,12,2.3024193548387095,0.6775956284153005,1
434,1024,1,3414,231,70,1,10,2.463203463203463,0.7573770491803279,1
435,1027,1,3692,223,80,1,12,2.7593423019431986,0.6092896174863388,1
436,1028,1,371,88,70,5,12,0.7026515151515151,0.36065573770491804,1
437,1029,1,1607,96,70,2,12,2.7899305555555554,0.28614008941877794,1
438,1037,0,3,1,44,2,2,0.5,0.03278688524590164,0
439,1040,1,835,120,70,1,12,1.1597222222222223,0.32786885245901637,1
440,1042,1,37,3,63,1,1,2.0555555555555554,0.09836065573770492,0
441,1043,1,6061,319,80,1,12,3.1666666666666665,0.8715846994535519,1
442,1044,1,495,68,69,1,12,1.213235294117647,0.18579234972677597,1
443,1045,0,5,2,60,12,12,0.4166666666666667,0.06557377049180328,0
444,1049,0,546,49,70,5,7,1.8571428571428572,0.5355191256830601,0
445,1055,1,5220,261,73,1,12,3.3333333333333335,0.7131147540983607,1
446,1058,1,951,97,70,1,12,1.634020618556701,0.2650273224043716,1
447,1061,1,10,9,60,5,12,0.18518518518518517,0.036885245901639344,1
448,1070,1,1867,273,74,1,12,1.1398046398046398,0.7459016393442623,1
449,1073,0,13,3,60,2,8,0.7222222222222222,0.01405152224824356,1
450,1075,1,6096,165,80,2,12,6.157575757575757,0.4918032786885246,1
451,1079,1,414,24,68,1,8,2.875,0.09836065573770492,1
452,1081,1,78,8,54,10,11,1.625,0.13114754098360656,0
453,1082,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
454,1087,0,265,18,74,11,12,2.4537037037037037,0.29508196721311475,0
455,1089,1,249,44,70,1,11,0.9431818181818182,0.13114754098360656,1
456,1094,1,4881,235,77,1,12,3.4617021276595743,0.6420765027322405,1
457,1096,1,618,73,70,1,12,1.4109589041095891,0.1994535519125683,1
458,1102,1,3531,136,72,2,11,4.327205882352941,0.4459016393442623,1
459,1108,1,82,46,41,3,11,0.2971014492753623,0.16757741347905283,1
460,1109,1,5,2,62,9,9,0.4166666666666667,0.06557377049180328,0
461,1111,1,525,23,70,5,11,3.8043478260869565,0.10772833723653395,1
462,1115,0,19,2,52,10,10,1.5833333333333333,0.06557377049180328,0
463,1116,0,13,10,6,1,3,0.21666666666666667,0.1092896174863388,0
464,1118,1,456,27,70,2,11,2.814814814814815,0.08852459016393442,1
465,1119,1,2151,59,70,1,3,6.076271186440678,0.644808743169399,0
466,1120,1,89,30,62,1,12,0.49444444444444446,0.08196721311475409,1
467,1121,0,2,2,5,5,9,0.16666666666666666,0.013114754098360656,0
468,1123,1,444,88,71,5,12,0.8409090909090909,0.36065573770491804,1
469,1124,0,2,2,12,8,9,0.16666666666666666,0.03278688524590164,0
470,1125,1,798,68,80,2,12,1.9558823529411764,0.20268256333830104,1
471,1128,0,27,13,70,1,1,0.34615384615384615,0.4262295081967213,0
472,1129,1,1499,80,80,1,12,3.122916666666667,0.2185792349726776,1
473,1131,1,3401,143,73,1,12,3.963869463869464,0.3907103825136612,1
474,1132,1,200,63,70,1,12,0.5291005291005291,0.1721311475409836,1
475,1133,0,93,7,70,2,10,2.2142857142857144,0.025500910746812388,1
476,1138,1,44,16,60,7,12,0.4583333333333333,0.08743169398907104,1
477,1144,1,2460,108,80,3,12,3.7962962962962963,0.3540983606557377,1
478,1148,1,4611,230,80,1,12,3.341304347826087,0.6284153005464481,1
479,1151,1,80,26,31,6,11,0.5128205128205128,0.14207650273224043,1
480,1152,0,46,2,64,6,8,3.8333333333333335,0.02185792349726776,0
481,1154,1,137,17,68,1,4,1.3431372549019607,0.13934426229508196,0
482,1156,1,71,11,70,3,10,1.0757575757575757,0.045081967213114756,1
483,1159,1,11,6,60,2,10,0.3055555555555556,0.02185792349726776,1
484,1161,1,6981,330,80,1,12,3.525757575757576,0.9016393442622951,1
485,1162,1,1465,128,71,1,12,1.9075520833333333,0.34972677595628415,1
486,1163,1,111,22,60,7,12,0.8409090909090909,0.12021857923497267,1
487,1165,0,11,10,11,1,12,0.18333333333333332,0.0273224043715847,1
488,1169,1,2104,104,70,1,11,3.371794871794872,0.30998509687034276,1
489,1170,1,5363,239,80,1,12,3.7398884239888424,0.6530054644808743,1
490,1172,0,1,1,15,12,12,0.16666666666666666,0.03278688524590164,0
491,1173,0,150,51,70,1,12,0.49019607843137253,0.13934426229508196,1
492,1175,0,1,1,60,1,1,0.16666666666666666,0.03278688524590164,0
493,1177,1,6429,305,73,1,12,3.5131147540983605,0.8333333333333334,1
494,1180,0,11,1,40,6,6,1.8333333333333333,0.03278688524590164,0
495,1182,0,3,3,27,12,12,0.16666666666666666,0.09836065573770492,0
496,1189,1,561,69,70,1,11,1.355072463768116,0.20566318926974664,1
497,1191,1,2,2,63,5,9,0.16666666666666666,0.013114754098360656,0
498,1194,1,1887,112,70,1,12,2.8080357142857144,0.30601092896174864,1
499,1195,1,1216,64,71,1,11,3.1666666666666665,0.19076005961251863,1
500,1199,1,33,28,6,1,12,0.19642857142857142,0.07650273224043716,1
501,1205,1,365,29,45,1,5,2.0977011494252875,0.1901639344262295,0
502,1212,0,2,2,15,2,12,0.16666666666666666,0.005961251862891207,1
503,1214,1,74,19,70,1,11,0.6491228070175439,0.05663189269746647,1
504,1217,1,2063,259,75,1,12,1.3275418275418276,0.7076502732240437,1
505,1219,1,101,25,60,2,12,0.6733333333333333,0.07451564828614009,1
506,1222,1,3057,217,80,1,12,2.347926267281106,0.592896174863388,1
507,1223,1,23,1,60,1,1,3.8333333333333335,0.03278688524590164,0
508,1227,1,35,5,70,1,12,1.1666666666666667,0.01366120218579235,1
509,1229,1,3841,306,80,1,12,2.092047930283224,0.8360655737704918,1
510,1230,0,3,1,60,2,2,0.5,0.03278688524590164,0
511,1231,1,2068,125,70,1,11,2.7573333333333334,0.37257824143070045,1
512,1243,1,1244,126,70,1,10,1.6455026455026456,0.4131147540983607,1
513,1244,0,1990,153,75,2,12,2.167755991285403,0.45603576751117736,1
514,1245,1,451,55,70,1,10,1.3666666666666667,0.18032786885245902,1
515,1246,1,1137,141,70,1,12,1.3439716312056738,0.38524590163934425,1
516,1248,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
517,1250,0,1,1,60,9,9,0.16666666666666666,0.03278688524590164,0
518,1261,1,1380,87,70,1,10,2.6436781609195403,0.28524590163934427,1
519,1262,1,33,19,4,1,8,0.2894736842105263,0.0778688524590164,1
520,1266,1,95,14,61,2,6,1.130952380952381,0.09180327868852459,0
521,1268,1,31,6,48,6,7,0.8611111111111112,0.09836065573770492,0
522,1271,1,694,53,70,1,7,2.1823899371069184,0.24824355971896955,1
523,1272,0,36,24,3,1,12,0.25,0.06557377049180328,1
524,1274,1,862,79,70,1,11,1.8185654008438819,0.23546944858420268,1
525,1277,1,916,113,70,1,12,1.351032448377581,0.3087431693989071,1
526,1279,0,1,1,36,2,2,0.16666666666666666,0.03278688524590164,0
527,1286,1,1739,125,70,1,11,2.3186666666666667,0.37257824143070045,1
528,1293,1,86,44,21,7,9,0.32575757575757575,0.4808743169398907,0
529,1297,1,98,16,63,1,12,1.0208333333333333,0.04371584699453552,1
530,1299,0,1,1,60,12,12,0.16666666666666666,0.03278688524590164,0
531,1300,1,1587,168,72,1,12,1.5744047619047619,0.45901639344262296,1
532,1307,1,387,37,70,1,11,1.7432432432432432,0.11028315946348734,1
533,1308,1,14,5,6,6,9,0.4666666666666667,0.040983606557377046,0
534,1309,1,610,23,70,8,10,4.420289855072464,0.25136612021857924,0
535,1311,1,48,2,70,8,8,4.0,0.06557377049180328,0
536,1313,0,29,12,70,1,1,0.4027777777777778,0.39344262295081966,0
537,1315,1,175,10,64,7,12,2.9166666666666665,0.0546448087431694,1
538,1316,1,2058,128,70,1,6,2.6796875,0.6994535519125683,1
539,1319,1,827,26,70,3,4,5.301282051282051,0.4262295081967213,0
540,1321,1,11220,301,80,1,12,6.212624584717608,0.8224043715846995,1
541,1322,1,2,1,61,10,10,0.3333333333333333,0.03278688524590164,0
542,1323,0,4,3,1,8,10,0.2222222222222222,0.03278688524590164,0
543,1334,1,790,92,70,1,6,1.431159420289855,0.5027322404371585,1
544,1336,1,2027,104,70,1,12,3.2483974358974357,0.28415300546448086,1
545,1342,1,158,46,71,1,12,0.572463768115942,0.12568306010928962,1
546,1345,1,98,15,64,10,11,1.0888888888888888,0.2459016393442623,0
547,1349,1,686,47,78,10,12,2.4326241134751774,0.5136612021857924,0
548,1353,1,1283,120,70,1,12,1.7819444444444446,0.32786885245901637,1
549,1355,0,1,1,7,3,3,0.16666666666666666,0.03278688524590164,0
550,1359,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
551,1360,0,1,1,35,2,2,0.16666666666666666,0.03278688524590164,0
552,1365,1,258,76,51,7,12,0.5657894736842105,0.41530054644808745,1
553,1368,1,1328,155,70,1,12,1.4279569892473118,0.42349726775956287,1
554,1369,1,970,66,77,6,12,2.4494949494949494,0.3091334894613583,1
555,1371,0,4,1,64,2,2,0.6666666666666666,0.03278688524590164,0
556,1372,0,12,2,60,3,11,1.0,0.007285974499089253,1
557,1375,1,8,4,9,4,8,0.3333333333333333,0.02622950819672131,0
558,1378,1,50,18,60,2,12,0.46296296296296297,0.05365126676602087,1
559,1379,1,3370,280,77,1,12,2.005952380952381,0.7650273224043715,1
560,1381,0,2,1,9,7,7,0.3333333333333333,0.03278688524590164,0
561,1383,1,202,17,70,1,10,1.9803921568627452,0.05573770491803279,1
562,1384,1,15883,287,80,1,12,9.223577235772357,0.7841530054644809,1
563,1385,0,11,7,35,4,8,0.2619047619047619,0.04590163934426229,0
564,1386,1,4097,218,80,1,12,3.132262996941896,0.5956284153005464,1
565,1389,1,2261,81,70,1,9,4.652263374485597,0.29508196721311475,1
566,1390,1,4073,229,70,1,12,2.96433770014556,0.6256830601092896,1
567,1391,0,2,1,60,11,11,0.3333333333333333,0.03278688524590164,0
568,1395,1,1669,139,70,1,10,2.001199040767386,0.4557377049180328,1
569,1397,0,1,1,5,12,12,0.16666666666666666,0.03278688524590164,0
570,1398,1,3,3,25,3,8,0.16666666666666666,0.01639344262295082,1
571,1400,0,2,2,13,3,4,0.16666666666666666,0.03278688524590164,0
572,1401,0,34,16,32,1,12,0.3541666666666667,0.04371584699453552,1
573,1402,1,2,1,66,2,2,0.3333333333333333,0.03278688524590164,0
574,1403,0,7,7,40,1,2,0.16666666666666666,0.11475409836065574,0
575,1405,1,250,14,55,1,8,2.9761904761904763,0.05737704918032787,1
576,1409,1,3060,108,70,1,12,4.722222222222222,0.29508196721311475,1
577,1410,1,1329,82,70,2,9,2.701219512195122,0.3360655737704918,1
578,1414,1,1052,70,80,1,12,2.5047619047619047,0.1912568306010929,1
579,1415,1,1943,156,75,1,12,2.075854700854701,0.4262295081967213,1
580,1418,1,91,9,61,6,10,1.6851851851851851,0.05901639344262295,0
581,1419,1,41,10,64,4,12,0.6833333333333333,0.03642987249544627,1
582,1423,1,546,46,70,2,11,1.9782608695652173,0.15081967213114755,1
583,1426,1,15,4,37,1,12,0.625,0.01092896174863388,1
584,1429,1,76,13,67,1,12,0.9743589743589743,0.03551912568306011,1
585,1431,1,2619,89,80,9,12,4.904494382022472,0.7295081967213115,0
586,1433,0,4,2,5,5,7,0.3333333333333333,0.02185792349726776,0
587,1436,0,22,1,60,10,10,3.6666666666666665,0.03278688524590164,0
588,1438,0,2,2,1,7,10,0.16666666666666666,0.01639344262295082,0
589,1441,0,41,17,42,2,10,0.4019607843137255,0.061930783242258654,1
590,1443,1,1551,115,70,1,12,2.247826086956522,0.31420765027322406,1
591,1448,0,38,9,3,6,10,0.7037037037037037,0.05901639344262295,0
592,1449,1,6920,306,80,1,12,3.7690631808278865,0.8360655737704918,1
593,1450,1,4387,194,80,1,12,3.7689003436426116,0.5300546448087432,1
594,1451,0,2,1,28,9,9,0.3333333333333333,0.03278688524590164,0
595,1456,0,2,2,12,1,8,0.16666666666666666,0.00819672131147541,1
596,1457,1,37,8,70,1,11,0.7708333333333334,0.02384500745156483,1
597,1458,1,475,45,70,3,7,1.7592592592592593,0.29508196721311475,0
598,1459,1,3875,308,80,1,12,2.0968614718614718,0.8415300546448088,1
599,1470,1,1105,72,71,1,11,2.5578703703703702,0.21460506706408347,1
600,1481,1,5282,321,77,1,12,2.7424714434060227,0.8770491803278688,1
601,1484,1,141,41,70,1,12,0.573170731707317,0.11202185792349727,1
602,1485,0,9,2,7,12,12,0.75,0.06557377049180328,0
603,1489,1,1550,142,80,1,12,1.8192488262910798,0.3879781420765027,1
604,1491,1,6984,292,80,1,12,3.9863013698630136,0.7978142076502732,1
605,1493,1,593,82,64,1,12,1.2052845528455285,0.22404371584699453,1
606,1497,1,1253,139,77,1,12,1.5023980815347722,0.3797814207650273,1
607,1498,0,497,84,66,1,12,0.9861111111111112,0.22950819672131148,1
608,1501,0,709,78,66,1,12,1.514957264957265,0.21311475409836064,1
609,1504,1,497,34,70,3,9,2.4362745098039214,0.1592505854800937,1
610,1505,0,70,8,62,1,9,1.4583333333333333,0.029143897996357013,1
611,1507,1,289,27,70,1,11,1.7839506172839505,0.08047690014903129,1
612,1513,1,2009,139,70,1,11,2.408872901678657,0.4143070044709389,1
613,1514,0,62,27,42,1,12,0.38271604938271603,0.07377049180327869,1
614,1524,1,160,22,70,2,12,1.2121212121212122,0.06557377049180328,1
615,1530,0,863,82,68,1,10,1.7540650406504066,0.26885245901639343,1
616,1533,1,1897,77,78,1,12,4.106060606060606,0.2103825136612022,1
617,1535,1,1559,174,71,1,12,1.4932950191570882,0.47540983606557374,1
618,1540,1,1479,126,70,1,11,1.9563492063492063,0.37555886736214605,1
619,1544,1,1,1,63,2,2,0.16666666666666666,0.03278688524590164,0
620,1549,1,5,4,42,2,4,0.20833333333333334,0.04371584699453552,0
621,1551,1,200,35,71,1,12,0.9523809523809523,0.09562841530054644,1
622,1552,0,275,31,70,1,5,1.478494623655914,0.20327868852459016,0
623,1553,1,86,15,48,9,12,0.9555555555555556,0.12295081967213115,0
624,1554,1,2463,192,70,1,10,2.1380208333333335,0.6295081967213115,1
625,1555,1,396,33,70,4,12,2.0,0.12021857923497267,1
626,1563,1,422,47,70,1,11,1.49645390070922,0.14008941877794337,1
627,1564,1,650,84,70,1,12,1.2896825396825398,0.22950819672131148,1
628,1567,1,2983,172,80,1,12,2.8905038759689923,0.46994535519125685,1
629,1570,1,69,14,70,1,12,0.8214285714285714,0.03825136612021858,1
630,1571,1,11,5,27,7,11,0.36666666666666664,0.03278688524590164,0
631,1576,1,4,2,69,12,12,0.3333333333333333,0.06557377049180328,0
632,1577,1,35,20,62,1,9,0.2916666666666667,0.07285974499089254,1
633,1580,0,12,2,60,4,4,1.0,0.06557377049180328,0
634,1581,1,3118,244,74,1,12,2.129781420765027,0.6666666666666666,1
635,1583,1,19,3,60,10,11,1.0555555555555556,0.04918032786885246,0
636,1586,1,110,36,62,1,10,0.5092592592592593,0.1180327868852459,1
637,1595,1,155,48,70,7,12,0.5381944444444444,0.26229508196721313,1
638,1596,1,6,3,70,2,4,0.3333333333333333,0.03278688524590164,0
639,1608,1,1712,132,80,1,12,2.1616161616161618,0.36065573770491804,1
640,1610,1,505,38,70,1,6,2.2149122807017543,0.20765027322404372,1
641,1611,0,2,1,28,10,10,0.3333333333333333,0.03278688524590164,0
642,1613,1,4,2,24,10,12,0.3333333333333333,0.02185792349726776,0
643,1616,1,2024,247,80,1,12,1.3657219973009447,0.674863387978142,1
644,1617,1,3204,226,76,1,12,2.3628318584070795,0.6174863387978142,1
645,1620,1,301,44,70,1,12,1.1401515151515151,0.12021857923497267,1
646,1625,0,584,46,36,4,9,2.1159420289855073,0.25136612021857924,1
647,1629,1,7,6,35,1,5,0.19444444444444445,0.03934426229508197,0
648,1633,0,10,7,20,1,3,0.23809523809523808,0.07650273224043716,0
649,1638,1,1233,84,70,1,10,2.4464285714285716,0.2754098360655738,1
650,1639,1,1387,118,80,1,12,1.9590395480225988,0.3224043715846995,1
651,1641,0,14,11,23,1,9,0.21212121212121213,0.04007285974499089,1
652,1642,1,3748,208,78,2,12,3.003205128205128,0.6199701937406855,1
653,1645,1,2638,123,70,1,11,3.5745257452574526,0.36661698956780925,1
654,1647,1,248,41,64,2,11,1.008130081300813,0.13442622950819672,1
655,1652,0,59,37,12,1,10,0.26576576576576577,0.12131147540983607,1
656,1666,1,61,12,70,5,11,0.8472222222222222,0.05620608899297424,1
657,1669,1,2454,102,70,1,12,4.009803921568627,0.2786885245901639,1
658,1678,0,2,1,42,11,11,0.3333333333333333,0.03278688524590164,0
659,1679,1,1733,121,70,1,8,2.387052341597796,0.4959016393442623,1
660,1681,1,36,9,66,1,12,0.6666666666666666,0.02459016393442623,1
661,1685,1,126,76,1,1,6,0.27631578947368424,0.41530054644808745,1
662,1690,1,1199,93,71,6,12,2.1487455197132617,0.43559718969555034,1
663,1694,1,11,1,60,1,1,1.8333333333333333,0.03278688524590164,0
664,1696,0,1,1,2,1,1,0.16666666666666666,0.03278688524590164,0
665,1701,1,115,59,70,1,12,0.3248587570621469,0.16120218579234974,1
666,1704,0,33,16,37,1,11,0.34375,0.04769001490312966,1
667,1705,0,1278,94,70,1,10,2.265957446808511,0.3081967213114754,1
668,1706,1,1296,93,72,1,12,2.3225806451612905,0.2540983606557377,1
669,1707,0,62,10,53,1,11,1.0333333333333334,0.029806259314456036,1
670,1709,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
671,1717,1,1226,128,70,1,11,1.5963541666666667,0.38152011922503726,1
672,1719,0,3,2,57,3,4,0.25,0.03278688524590164,0
673,1720,0,1,1,38,4,4,0.16666666666666666,0.03278688524590164,0
674,1725,1,1,1,6,2,2,0.16666666666666666,0.03278688524590164,0
675,1732,0,19,7,17,12,12,0.4523809523809524,0.22950819672131148,0
676,1733,0,307,75,70,1,12,0.6822222222222222,0.20491803278688525,1
677,1738,0,2,1,1,3,3,0.3333333333333333,0.03278688524590164,0
678,1744,1,129,13,54,11,12,1.6538461538461537,0.21311475409836064,0
679,1745,1,122,6,61,9,12,3.388888888888889,0.04918032786885246,0
680,1748,1,230,17,61,12,12,2.2549019607843137,0.5573770491803278,0
681,1750,0,2,2,1,12,12,0.16666666666666666,0.06557377049180328,0
682,1751,0,6,6,1,2,12,0.16666666666666666,0.01788375558867362,1
683,1754,1,3,1,28,1,1,0.5,0.03278688524590164,0
684,1756,1,6,3,33,8,11,0.3333333333333333,0.02459016393442623,0
685,1762,0,31,17,57,1,1,0.30392156862745096,0.5573770491803278,0
686,1763,1,2,2,9,1,1,0.16666666666666666,0.06557377049180328,0
687,1765,0,1,1,47,7,7,0.16666666666666666,0.03278688524590164,0
